ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,D_PMSP,D_PCBD
3397,5790,115.97,1,1,2009,8095.185542,3031
3400,5910,121.34,1,25,2009,8013.308041,3115
3401,5960,86.93,1,1,2009,8132.402842,3026
3402,6230,115.25,1,11,2009,8125.95179,3033
3403,6250,85.95,1,1,2009,8048.714746,3112
3404,5970,121.34,1,25,2009,8044.155344,3117
3405,6000,86.87,1,1,2009,8090.729741,3089
3407,6110,88.58,1,1,2009,8161.573366,3019
3408,6650,89.36,1,23,2009,8167.344356,3013
3409,6680,172.15,3,11,2010,11793.61382,4706
3411,6640,170.06,3,9,2010,11752.02391,4747
3415,4420,124.67,2,1,2008,11676.11076,5074
3422,5660,89.44,1,10,2008,11904.02701,5263
3423,5450,131.82,2,3,2008,11892.63266,5260
3425,5390,113.44,1,1,2008,11911.6695,5265
3427,5360,91.96,1,1,2008,11858.21496,5254
3430,6100,88.28,1,5,2008,11818.19026,5244
3431,5910,92.21,1,11,2009,11824.7301,5247
3432,5790,92.02,1,1,2009,11821.78127,5243
3436,5780,92.26,1,1,2009,11815.38302,5158
3437,6410,92.21,1,10,2009,11934.74032,5259
3441,6450,92.26,1,11,2009,11805.43807,5152
3444,6060,93,1,2,2010,11780.93306,5166
3446,5900,108,1,5,2003,10124.50451,4171
3447,6420,90,1,3,1998,10460.13876,4472
3448,6520,70,1,5,1998,10460.50288,4466
3450,6160,86.35,1,3,2007,8747.122169,3500
3455,6510,120,1,1,2006,10475.72941,4852
3457,5810,135,2,2,2006,8155.02465,3197
3459,4620,124.6,2,1,2008,10357.96442,3685
3460,4600,115.55,1,1,2008,10336.4426,3702
3461,5180,127,2,6,2002,10279.65263,3998
3462,5370,127,1,6,2006,10258.78001,3985
3463,5720,107,1,1,2007,6846.085785,3261
3467,4930,72,1,6,1985,10067.55413,3306
3469,7630,90,1,9,2006,641.82246,2419
3470,7910,93,1,13,2009,652.8026364,2431
3472,9520,142.96,2,8,2009,719.7336223,2238
3474,8580,125.7,2,10,2009,764.0255554,2270
3477,8570,82.09,1,2,2009,1197.491598,2326
3479,8170,106.41,2,3,2009,1193.798623,2172
3480,9010,119.77,2,10,2009,1111.114915,2319
3485,8070,89.4,1,2,2008,1141.087633,2070
3488,8630,95.79,1,8,2008,1118.230037,2027
3491,8070,81.21,1,1,2008,1088.77604,2047
3495,7440,112.27,1,9,2007,1027.906603,2084
3499,6980,93.9,1,2,2007,963.7445467,2267
3501,6980,93.38,1,5,2007,955.6854596,2265
3502,7250,85.21,1,5,2007,852.3161358,2216
3503,7260,85.21,1,2,2007,843.3260785,2214
3506,6770,90.68,1,5,2007,1026.585078,2023
3508,6640,126.68,2,5,2007,997.727873,2001
3509,6720,132.06,2,1,2007,989.6983173,2002
3516,7260,83.18,1,2,2007,995.517638,2248
3518,7040,139.87,2,2,2005,944.7437299,2175
3519,7160,154,2,4,2005,945.3222815,2294
3520,7640,88.1,1,4,2006,962.6055127,2236
3521,7020,128.8,2,4,2005,411.275425,2557
3524,7170,133,2,5,2009,2740.215565,2483
3527,7360,132,2,2,2008,2801.410351,2867
3528,7150,143,2,9,2009,2815.359384,2856
3529,7280,123,2,11,2009,2819.90927,2857
3534,6940,202,2,8,2006,745.3942478,2261
3538,9260,38.43,1,3,2009,376.6024159,1939
3539,6670,99.72,1,2,2009,386.7735789,1946
3541,7790,52.46,1,4,2010,417.0145811,1971
3542,6120,80.63,1,9,2007,4395.523932,3249
3543,5830,66.61,1,2,2007,4349.421554,3258
3544,6250,66.89,1,10,2007,4416.023005,3293
3545,6070,72.9,1,4,2007,4375.230552,3297
3546,6280,81.23,1,10,2007,4472.970265,3381
3550,6550,105.34,1,10,2007,4261.136458,3300
3552,6340,94.27,1,9,2007,4190.692193,3344
3555,7060,90.01,1,10,2007,4243.223822,3273
3556,6740,90.01,1,3,2007,4230.534412,3281
3559,4900,88.04,1,6,2009,2879.838428,2286
3560,5060,92.54,1,6,2009,2835.606024,2255
3562,7090,121.05,2,6,2009,2810.59871,2280
3563,7060,121.05,2,5,2009,2822.377086,2290
3565,6550,91.78,1,5,2009,2783.993984,2323
3567,7120,90.87,1,5,2009,2780.781179,2353
3569,5320,88.04,1,2,2009,2898.222281,2300
3570,5660,113.7,1,10,2009,2825.271448,2248
3571,5620,123.22,2,9,2009,2858.668483,2286
3575,7970,90.87,1,10,2009,2775.250285,2345
3576,7530,90.87,1,1,2009,2785.58461,2350
3578,6430,114.2,2,4,2007,496.3861951,2436
3581,7400,113.05,2,21,2007,462.6704006,2484
3582,7380,114.47,2,11,2007,443.3524629,2485
3587,7980,99,1,21,2008,302.2781784,2353
3589,7320,96.55,2,20,2009,400.6970344,2404
3593,7890,99,1,21,2009,311.7287166,2383
3595,6850,96.02,1,1,2007,1073.798192,3378
3596,6740,83.61,1,1,2007,1066.520754,3373
3600,6690,94.64,1,3,2007,1080.901484,3387
3603,7320,86.45,1,8,2008,759.6433983,3282
3604,7200,61.99,1,5,2008,729.934156,3259
3606,7130,127.51,2,1,2008,749.5644225,3277
3609,5170,74.99,1,5,2007,4396.704072,3226
3610,5140,74.99,1,3,2007,4407.265792,3226
3612,5080,74.99,1,2,2007,4386.684249,3254
3616,5070,119.3,2,5,2007,4180.338504,3213
3617,5700,87.72,1,2,2007,4155.428662,3212
3618,5550,90.02,1,3,2007,4227.599474,3218
3619,5580,81.59,1,5,2007,4166.518008,3240
3620,5540,90.74,1,4,2007,4253.566821,3230
3622,5450,138.77,2,2,2007,4213.009728,3243
3626,5500,138.87,2,2,2007,4261.482717,3262
3627,5460,82.19,1,5,2007,4292.672348,3266
3630,5460,91.69,1,2,2007,4230.686502,3284
3631,5460,82.95,1,5,2007,4259.335082,3287
3632,5480,91.65,1,2,2007,4317.98255,3303
3637,5720,90.55,1,5,2007,4433.476783,2750
3639,6050,103.09,1,5,2008,4443.867452,2820
3641,6010,91.35,1,5,2008,4492.477773,2834
3643,5970,113.63,2,5,2008,4474.855892,2806
3645,5990,90.54,1,5,2008,4476.532649,2780
3648,5860,90.58,1,2,2008,4482.102618,2881
3652,6260,37.8,1,4,2008,4350.282525,2769
3654,5840,89.67,1,2,2008,4391.695012,2761
3655,6720,49.77,1,6,2009,4513.195493,3031
3656,5920,38.37,1,2,2009,4542.375129,3032
3669,6850,89.55,1,5,2009,4194.66484,2882
3671,6790,81.23,1,5,2009,4223.741661,2896
3672,6790,90.55,1,2,2009,4240.210057,2904
3676,7040,81.3,1,1,2009,4186.194623,2901
3679,6980,119.2,2,5,2009,4162.693456,2936
3684,6180,90.55,1,2,2009,4296.945321,2956
3685,6110,81.41,1,5,2009,4309.161684,2975
3687,6390,80.99,1,5,2009,4285.993301,2999
3690,7080,135.66,2,4,2009,1674.37658,2587
3693,7050,118.1,2,19,2009,1086.775904,2945
3694,6660,47.7,1,1,2009,1051.190479,2968
3695,6310,74.35,1,11,2009,2002.049562,3209
3697,6120,32.69,1,4,2009,2190.118881,3118
3701,6500,32.69,1,4,2009,2221.043735,3046
3703,9550,171.7,2,9,2008,1564.398735,3212
3704,9560,169.77,3,9,2008,1572.497554,3223
3710,6330,118.8,1,15,2008,2058.439266,2583
3713,6670,116.69,1,23,2008,2064.063586,2586
3726,7320,107.31,1,3,2009,1608.344442,3396
3730,7590,109.1,1,3,2009,1629.006259,3387
3731,5490,90.85,1,10,2008,1569.067433,2986
3734,7860,134.12,2,8,2008,1600.828019,3012
3735,7730,134.54,2,7,2008,1634.405116,2994
3737,9560,134.65,2,10,2008,1667.94732,3031
3738,5530,107.21,1,8,2008,1680.633007,3015
3739,7990,149.48,2,6,2008,1612.183004,3061
3740,5590,91.19,1,10,2008,1618.342986,3044
3741,8450,52.56,1,9,2010,1675.748018,3082
3744,8000,138.18,2,2,2008,1630.093155,2952
3745,8110,149.44,2,15,2008,1577.260598,3026
3746,7780,134.12,2,6,2008,1595.471985,3015
3747,8110,100.58,1,14,2008,1633.079539,2980
3749,9540,134.65,2,10,2008,1672.321184,3029
3750,6100,137.77,2,2,2008,1695.582411,3022
3751,7990,149.48,2,6,2008,1615.445635,3059
3752,6090,133.52,2,2,2008,1634.117666,3047
3754,9010,64.57,1,5,2009,1666.796776,3087
3758,7070,81.33,1,3,2007,521.7780633,2680
3759,7090,111.4,1,5,2007,495.0334401,2670
3760,7270,111.36,1,3,2007,512.5464864,2681
3762,7450,130.74,2,3,2007,559.8441179,2710
3764,7510,91.5,1,3,2007,261.6448014,2542
3765,7140,110.96,1,5,2007,319.6843311,2566
3767,7400,116.6,1,4,2007,605.6041754,3016
3768,7250,100.6,1,2,2007,636.2755698,2994
3771,7410,95.3,1,5,2008,831.3390725,2953
3772,7530,100.86,1,4,2008,849.0015865,2963
3773,7410,111.33,1,5,2008,845.41184,3211
3774,7580,114.87,1,3,2008,862.8179315,3209
3776,7580,102.18,1,3,2008,873.6476685,3224
3777,7400,124.96,2,5,2008,635.2624618,2872
3782,7540,128.55,2,2,2008,700.266456,2916
3786,7540,140.47,2,2,2008,700.1093998,2903
3788,7580,117.87,1,3,2008,690.5727066,2884
3789,7540,108.61,1,4,2008,698.2097096,2887
3795,7410,95.37,1,5,2008,749.7228184,2918
3796,7540,138.03,2,2,2008,757.2102209,2920
3797,7400,95.3,1,5,2008,773.95447,2927
3798,7580,127.99,2,3,2008,783.7515191,2930
3799,7540,100.02,1,4,2008,747.2637812,2898
3800,7530,136.91,2,2,2008,757.9047853,2903
3801,7400,124.97,2,5,2008,903.3032309,3185
3804,7590,102.19,1,3,2008,929.5661482,3199
3805,7540,114.77,1,4,2008,735.5487005,2904
3806,7580,123.03,2,3,2008,745.5441405,2908
3808,7590,115.18,1,3,2008,736.4721313,2894
3809,7530,114.77,1,4,2008,750.2780255,2907
3813,8670,130.65,2,9,2009,329.4333326,1819
3815,8530,130.93,2,7,2009,276.4415608,1795
3816,8440,130.93,2,6,2009,291.9827094,1801
3817,5860,122.54,2,6,2009,3796.741104,2447
3819,6210,142.7,2,6,2009,3780.983034,2437
3820,6200,142.7,2,4,2009,3801.362786,2448
3821,6150,143,2,6,2009,3711.229662,2424
3823,7120,136.22,2,4,2009,3836.935934,2528
3824,7200,136.22,2,3,2009,3844.943569,2529
3828,8620,132.66,2,2,2010,619.9361863,2412
3829,6610,91.25,1,3,2009,1292.714342,3169
3830,6560,103.61,1,2,2009,1295.352129,3156
3834,6820,136.09,2,2,2009,1313.79964,3167
3835,6510,125.49,2,3,2009,1332.262145,3192
3836,6880,143.09,2,2,2009,1336.888673,3188
3838,7430,136.5,2,2,2009,1353.861288,3164
3839,7430,117.65,2,3,2009,1352.854606,3208
3840,7670,122.8,2,2,2009,1357.670452,3198
3844,7200,136,2,2,2009,1329.485918,3147
3845,6880,88.33,1,3,2009,373.7883452,2024
3846,6850,88.33,1,4,2009,379.4586101,2033
3848,6910,88.53,1,3,2009,407.7240129,2049
3849,5810,123.66,2,6,2009,3267.237617,3392
3852,5690,131.98,2,5,2009,3235.302607,3384
3855,7100,132.97,2,6,2009,3333.046778,3432
3856,6940,123.69,2,4,2009,3332.627845,3437
3858,5530,128.69,2,2,2007,3147.757124,2186
3859,5770,135.24,2,9,2007,3125.2904,2221
3861,5630,147.03,2,9,2007,3203.311051,2157
3862,5580,92.91,1,2,2007,3195.930336,2171
3864,6390,148.17,2,2,2008,2884.169063,1946
3865,6620,145.51,2,10,2008,2856.880321,1981
3866,6450,176.68,2,2,2008,2844.838669,2001
3867,6720,98.31,1,11,2008,2826.15317,2032
3870,6390,148.17,2,2,2008,2936.489461,1944
3871,6420,172.48,2,12,2009,3024.775331,1919
3872,6620,97.25,1,2,2009,2993.294899,1957
3873,6460,177.77,2,10,2009,3066.321023,1958
3876,6790,149.26,2,3,2009,2930.098186,1996
3877,6880,149.4,2,9,2009,2985.850752,1999
3879,8440,137.1,1,8,2009,3011.76815,2042
3880,6980,169.75,2,2,2009,3021.996099,2018
3883,10560,166.67,2,18,2010,1204.37019,2717
3886,9610,135.86,2,1,2010,1258.695889,2737
3887,10420,136.67,2,18,2010,1115.916508,2761
3889,9230,88.99,1,9,2010,1257.28177,2662
3897,9540,104.61,1,9,2010,1017.572651,3815
3898,9550,106.52,1,1,2010,1017.673007,3807
3899,6400,133.31,2,3,2007,408.4479913,3225
3900,6220,133.31,2,2,2007,407.7215781,3222
3902,6210,132.63,2,2,2007,385.5756778,3226
3903,6220,91.97,1,5,2007,349.4680611,3213
3905,6210,96.33,1,5,2007,337.6463007,3198
3906,6220,96.33,1,2,2007,329.5043363,3182
3907,6210,131.23,1,5,2007,329.6122124,3224
3909,6080,108.33,1,6,2007,309.8629123,3198
3911,6220,108.06,1,5,2007,301.2331634,3231
3912,6400,108.06,1,3,2007,291.8262355,3218
3914,6080,108.67,1,1,2008,272.3747622,3198
3916,6670,120.87,1,5,2009,3037.035327,2228
3920,6660,89.43,1,4,2009,2976.370048,2198
3925,5680,87.29,1,6,2010,3013.76215,2263
3926,5700,107.54,1,6,2010,3029.664103,2270
3928,7930,124.28,2,8,2009,1025.468573,2880
3929,7510,138.42,2,10,2008,971.9336529,2843
3930,7920,124,2,13,2009,940.6038339,2818
3931,8030,91.17,1,6,2009,952.6490807,2838
3932,7010,105.02,1,6,2008,1923.024502,2870
3933,7060,113.15,1,6,2008,1907.039867,2869
3934,6840,87.46,1,6,2008,1867.832871,2876
3935,6810,87.46,1,5,2008,1854.301453,2879
3939,6520,112.79,1,9,2008,1946.798264,2860
3942,7010,125.63,2,6,2008,1904.087956,2848
3943,6910,125.63,2,2,2008,1888.08348,2860
3945,6850,87.65,1,5,2008,1941.149784,2838
3946,6820,87.39,1,7,2008,1901.255056,2865
3948,7120,87.65,1,10,2008,1951.372562,2835
3949,6880,87.58,1,2,2008,1945.194142,2831
3950,7010,87.46,1,9,2008,1868.16057,2884
3951,6810,87.4,1,2,2008,1858.385638,2887
3955,6450,112.79,1,3,2008,1943.287636,2856
3960,6860,87.39,1,9,2008,1896.803618,2865
3961,6870,87.39,1,3,2008,1888.354939,2871
3962,7320,87,1,2,2009,1968.423495,2804
3963,7000,105,1,1,2009,1952.911019,2814
3964,8000,112.5,1,15,2009,1926.777561,2833
3966,9060,58,1,1,2010,700.2136977,3429
3968,8840,70.62,1,2,2010,707.1952946,3435
3973,7050,144.31,2,11,2009,317.228665,2226
3974,7040,105.86,2,14,2009,305.0126609,2167
3978,6200,32.73,1,6,2007,2538.443419,3586
3979,5880,30.2,1,5,2007,2513.414112,3618
3981,6640,40.47,1,9,2008,2611.663326,3539
3982,6850,128,2,16,2008,1355.962793,2512
3988,7960,109,1,2,2004,1511.174752,2778
3991,6130,200,2,11,2005,1324.769277,2579
3994,7110,218,2,1,2002,1410.910188,2577
3995,7560,245,2,1,2004,1455.495263,2538
3996,7300,243,3,1,2002,1055.688979,2410
3998,7880,137,2,2,2009,1037.598527,2417
3999,5850,88.22,1,2,2008,14976.29078,8473
4005,7860,81,1,3,2008,1394.83107,2211
4009,6570,112,2,2,2010,1107.781873,3691
4012,7540,64,1,4,2004,2100.575582,2456
4014,7710,90,1,6,2004,2525.48091,2713
4017,5150,90,1,3,2002,1298.066861,3013
4021,7200,107.15,3,3,2009,11463.72136,5901
4025,7120,123.98,3,3,2009,11428.39174,5711
4028,8300,40.36,1,2,2009,11477.20572,5677
4029,8630,40.28,1,3,2009,11459.74999,5656
4030,8350,40.28,1,2,2009,11444.23476,5661
4031,7030,124.63,3,3,2008,11506.32536,5865
4032,9060,143.09,3,1,2009,11593.68531,5810
4033,7510,96.63,1,4,2009,11599.28554,5797
4034,7510,127,2,2,2003,428.8208562,1814
4036,7470,93,1,6,2004,398.6422654,1778
4044,7800,242.48,2,11,2006,3567.738604,2174
4047,6430,209.61,3,5,2006,3613.353928,3121
4048,6420,160,3,5,2008,3642.19661,3193
4049,6920,53.5,1,3,2008,1288.38897,3293
4050,6970,55,1,3,2008,1269.728121,3288
4051,6670,54,1,3,2009,1175.547733,3230
4054,7360,81.33,1,9,2009,4653.897286,3437
4060,7290,79.86,1,1,2008,2057.807296,2848
4062,6980,137,2,4,2004,2513.818049,2726
4066,6330,88,1,9,2010,2865.462961,2288
4069,6530,143.7,2,5,2009,1551.323902,3325
4070,8130,85,1,3,2009,356.4423101,2336
4071,7230,76,1,10,2009,383.8854791,2359
4075,7600,87,1,6,2008,1156.192637,2970
4077,6820,93,1,7,2008,879.5698844,3242
4079,6100,135,2,5,2008,4980.614968,2919
4083,6640,95,1,6,1999,1454.655973,2655
4084,6720,130,2,6,2005,1418.528001,2680
4086,6830,82,1,4,2000,2002.811019,2776
4087,6740,129,2,6,2002,1965.468861,2748
4088,6640,72,1,2,2009,1330.11121,3416
4090,7070,84,1,4,2009,1388.621778,3449
4091,7670,76,1,4,2005,425.4367751,2607
4092,7760,96,1,5,2006,395.9624344,2581
4093,8000,75,1,3,2006,433.061275,2608
4095,6520,193,2,8,2003,958.9698917,2387
4098,7420,70,1,1,1998,2574.812175,2725
4100,7350,56.2,1,3,1999,2702.220963,2558
4102,7240,65,1,3,2002,2562.492747,2624
4104,7390,67,1,2,2000,2666.766018,2677
4105,6940,88,1,5,2000,2640.073714,2555
4106,7120,89,1,2,2003,2625.112836,2584
4107,7620,92,1,1,2005,2618.201908,2595
4112,7580,158.5,2,5,2009,1416.217221,2762
4113,6910,75,1,3,2010,1424.551468,2624
4118,7420,68,1,6,2000,1639.623024,2283
4120,7390,81,1,15,2009,1945.967411,2241
4122,6940,47.7,1,12,2010,1966.241998,2235
4124,7880,126,2,5,2005,2188.66557,2602
4126,7520,91,1,9,2006,1029.896709,2880
4127,7040,140,2,3,2007,1063.871063,2902
4130,7850,118,2,1,2007,958.7318296,2816
4131,8670,202,2,1,2008,1603.381441,2125
4132,8500,92,1,8,2009,1572.821311,2123
4136,7140,150,2,8,2003,670.2415569,2582
4138,7970,96,1,4,2003,680.3737999,2611
4139,7150,150,2,8,2003,698.0602411,2597
4140,6190,92,1,5,2010,1997.283313,4200
4141,6810,90,1,5,2010,2021.930374,4234
4142,6770,89,1,5,2010,2015.098534,4272
4144,7030,104,1,2,2005,1398.387455,2303
4148,6800,76,1,18,2010,9967.868721,10011
4150,6960,91,1,1,2008,2840.928556,2313
4151,6260,54.24,1,6,2008,2864.930953,2329
4152,6870,162,2,3,2007,479.7381494,2634
4153,7320,135,2,3,2007,534.8910613,2674
4154,6940,149,2,7,2009,504.7709156,2652
4157,5790,150.57,1,13,2009,1656.328107,2417
4159,6860,91,1,5,2010,1797.801048,3352
4160,7560,93,1,8,2010,1803.310679,3353
4163,7990,113,1,2,2003,936.9310229,1883
4164,7170,248,2,3,2002,1443.825487,2586
4168,7970,90.28,1,5,2004,502.4172862,2091
4170,6670,84,1,9,2007,3421.858007,2424
4173,7300,69,1,2,2006,2370.793524,2471
4174,7600,143,2,15,2007,2305.267314,2511
4177,7730,121,2,4,2008,2309.623239,2438
4186,6940,58,1,7,2010,1276.492163,2497
4187,8540,55,1,11,2006,1665.164931,2364
4188,7530,54,1,20,2007,1676.476407,2382
4194,6510,218,3,3,2002,1128.376611,2742
4195,8850,194,2,2,2005,1140.800565,2734
4200,6540,117,1,7,2010,2054.149792,2606
4206,7400,199,3,1,2006,2687.532587,2677
4208,7170,75,1,5,2000,1783.264337,2870
4209,6910,75,1,5,2000,1721.665528,2882
4211,7230,69.75,1,8,2002,1096.258298,2600
4212,7400,58,2,8,2004,1085.495116,2606
4214,6500,57,1,7,2003,1620.84735,2429
4215,7730,57,1,3,2005,1580.388225,2413
4216,7450,56.25,1,10,2006,1606.349967,2422
4218,5250,108,1,4,2007,13297.79145,8444
4220,7320,86,1,2,2002,2830.315603,2484
4221,7300,106,1,1,2003,2797.358355,2471
4223,6800,66,1,6,1998,627.2012918,2736
4224,7010,67,1,4,1999,595.3604192,2755
4228,8100,80,1,2,2009,1463.650512,3265
4229,6970,95,1,1,2003,2399.689397,2640
4232,7430,85,1,4,2002,1109.251989,2414
4237,6610,125,2,4,2002,919.489436,1983
4239,9000,40,1,5,2006,471.2252088,2111
4241,8430,68,1,1,2004,513.6909012,2131
4244,6330,86,1,2,2006,3092.278293,2473
4245,6460,117,1,4,2007,3106.738141,2428
4250,7410,71,1,1,2009,3511.707996,2973
4253,7030,140,2,3,2002,1894.244526,2439
4254,7240,93.56,2,5,2003,1859.761535,2397
4262,6210,137,2,2,2005,1954.497662,3493
4263,6130,136,2,1,2006,1955.741101,3495
4264,9120,64.7,1,4,2000,2311.862174,2354
4265,7130,82.44,1,5,2002,2291.191202,2327
4266,6900,92,1,3,2004,2327.924652,2336
4267,8060,136,2,2,2007,4420.29224,3496
4268,5890,275,2,6,2007,4430.618167,3508
4269,8090,128,2,2,2007,4432.172834,3496
4272,6490,140,2,3,2002,791.9524685,2671
4273,8480,126.7,2,2,2005,773.73642,2676
4274,7440,112,1,5,2008,802.9875563,2792
4279,6810,60.42,1,4,2005,542.6221798,2720
4280,7480,65,1,5,2006,737.3344694,3006
4281,7240,59,1,7,2007,318.405729,1943
4282,7580,40,1,9,2009,367.9166597,1958
4283,8330,72,1,13,2009,329.3182517,1914
4285,6940,83,1,1,2000,2093.551142,2742
4290,7700,110.64,1,5,2008,2983.649851,3219
4292,7310,97,1,7,2008,3024.713996,3253
4303,6680,160,2,6,2005,3178.185268,3303
4304,7720,202,3,1,2004,1081.659171,2384
4305,7260,201,3,1,2004,1042.405367,2441
4306,7630,110,1,3,2005,1051.417775,2397
4311,8180,84,1,4,2006,1994.341888,2319
4313,8190,96,1,8,2007,1393.563985,2224
4314,7770,96,1,5,2007,1424.048877,2202
4315,7810,142.5,1,4,2007,1439.845361,2190
4316,7090,102.15,1,2,1999,1312.166919,2285
4319,7800,92.64,1,1,2003,1474.17786,3009
4320,7810,70,1,2,2004,1438.414034,3036
4323,7160,75,1,3,2000,582.6939102,2526
4325,7320,140.1,2,3,2007,883.3359344,2090
4326,7300,38.7,1,8,2007,653.6535052,2028
4328,6960,161,1,9,2002,3739.325188,2439
4329,9200,140,2,2,2005,3717.950721,2349
4330,7260,137,2,2,2005,628.1777236,2790
4331,6930,139,2,3,2006,589.5774503,2749
4332,6820,140,2,2,2006,596.4422095,2741
4335,7450,73,1,2,2005,2289.934637,2794
4336,7420,71,1,4,1996,1553.885224,2273
4339,8080,155,2,5,2003,1641.374083,2294
4340,7900,89,1,2,2005,1594.3872,2322
4342,6600,41,1,8,2005,695.570529,2916
4344,5800,48,1,10,2007,741.0593318,2892
4345,4760,43,1,6,2007,2779.855906,2360
4346,6700,114,1,2,2007,2760.840888,2351
4349,6890,134.72,2,4,2009,3711.42521,2384
4350,7830,206,3,11,2009,3683.948029,2376
4352,6240,65,1,4,2007,416.9457604,1956
4353,7040,85,1,6,2009,423.0321392,1971
4354,8400,76,1,7,1998,501.3569327,2430
4356,9620,83,1,3,2000,512.8210188,2443
4357,6600,123,2,4,2009,3379.417889,3058
4358,6520,109,1,1,2010,3330.808967,3080
4364,7160,130,1,3,2006,2040.976212,2835
4368,7720,94,1,4,2007,471.6103518,2635
4369,7340,84.6,1,8,2010,157.2661817,2337
4370,7230,69,1,7,2010,140.7427636,2401
4371,7760,55,1,1,2010,180.1637768,2416
4375,7440,31,1,5,2004,524.1145527,1816
4376,7630,42,1,8,2006,573.1867711,1792
4379,7650,94,1,2,2007,1309.339623,2055
4383,7550,94,1,5,2008,1323.617964,2035
4387,7210,148,2,8,2001,1189.178298,2280
4391,9820,71,2,3,2007,2710.939469,3261
4393,7420,70,1,1,1998,603.5864285,2046
4402,7280,158,2,1,2002,535.901744,2092
4403,7410,110,2,3,2004,527.730889,2109
4405,7590,54.52,1,5,2000,2304.10231,2394
4407,6710,115,2,5,2008,2406.44027,3054
4408,6920,91,1,2,2009,2437.886397,3095
4411,7430,68,1,5,2007,610.7190719,2837
4412,7160,120,2,3,2007,569.7503523,2794
4414,7680,50,1,4,2007,239.4031186,2671
4417,7830,60.12,1,4,2004,723.1684763,2729
4418,7560,87.43,1,5,2004,737.1826723,2726
4421,8280,110.4,1,3,2008,373.6354035,2681
4422,7900,56,1,7,2008,365.7312517,2700
4427,7050,76.65,1,6,2005,2479.255272,3230
4429,7220,39,1,8,2003,2702.955607,3373
4431,6320,38,1,7,2007,2659.381228,3340
4432,7260,74.3,1,5,2000,2407.997775,2567
4435,6730,74.28,1,4,2004,1769.103549,3022
4436,7150,96,1,5,2004,1755.496431,3007
4439,5150,90,1,6,2000,2124.875547,2651
4440,5450,90,1,1,2004,2050.810075,2603
4441,5580,63,1,3,2006,1991.404349,2522
4443,6500,108,1,4,2007,3324.670068,2463
4446,4770,90,1,1,2007,1276.494993,2828
4454,5850,90.9,1,3,1998,11344.336,5586
4455,5970,120,2,5,1998,11344.35544,5596
4456,6510,90.6,1,5,1998,11368.54382,5593
4457,7230,138,2,1,2004,1239.266491,2136
4459,7530,44,1,14,2007,1409.076308,2159
4460,7230,84,1,2,2010,1942.879821,3129
4466,4630,65,1,1,2007,1463.800387,3227
4467,4750,90,1,6,2010,1514.738574,3258
4468,5150,90,1,3,2005,287.2160982,2733
4472,4620,65,1,1,2009,882.3698397,3058
4476,7090,100,1,4,2004,1451.834198,2254
4479,7450,213.5,1,6,2004,964.7720667,2012
4480,7100,82.39,1,1,1999,645.3150523,2846
4484,5710,101,1,3,2005,2507.968986,2188
4485,6240,97.47,1,3,2007,2495.422392,2188
4486,7380,86,1,5,2003,232.1966422,2710
4488,7150,108,1,9,2005,103.695814,2364
4489,7680,58,1,3,2008,980.8556669,3116
4493,7630,90,1,3,2009,130.7855071,2348
4494,7340,84.6,1,9,2010,135.9089846,2327
