ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,RILAK,NSCDIS,NPARK,URSUB,D_PMSP,D_PCBD,D_PRAILS
799,10030,101.55,1,4,1990,0,0,0,1,994.2255209,776,1473.657
803,11360,55,1,3,1992,0,0,0,1,888.2482026,641,1339.252
804,10350,63,1,4,1993,0,0,0,1,893.3339743,637,1334.936
805,11770,74,1,3,1985,0,1,0,1,417.2895407,366,1291.93
807,13500,42.74,1,6,2009,0,1,0,1,405.5241695,353,1278.487
808,8630,62,1,6,1990,1,1,0,1,282.9804709,622,1547.121
810,8470,95,1,1,2000,1,1,0,1,281.3686383,612,1537.189
814,11540,146,2,9,2003,0,0,0,1,2919.079797,930,1044.77
816,8710,257,2,6,2004,0,0,0,1,2930.252061,942,1057.08
817,8650,60,1,6,1993,0,0,0,1,626.3375768,610,1220.805
818,9750,58,1,5,1995,0,0,0,1,613.3402176,612,1223.405
819,10120,65.5,1,3,1998,0,0,0,1,620.1880784,602,1213.055
820,8440,51,1,4,1996,1,0,1,1,2102.046375,1255,1595.139
821,9400,41.33,1,3,1997,1,0,1,1,2093.163318,1249,1589.115
824,11760,62.39,1,17,2009,0,0,0,1,1115.672604,1254,1832.49
825,8860,58,1,6,1990,0,0,0,1,1502.560952,553,1300.008
827,9210,52,1,2,1997,0,0,0,1,1491.391097,544,1290.798
828,9050,59,1,6,1995,0,0,0,1,1060.804371,590,1274.423
829,9720,59.6,1,4,1995,0,0,0,1,1056.127596,590,1274.218
831,8840,70,1,2,1988,0,0,0,1,2998.447326,1179,888.0596
832,8010,56.5,1,6,1990,0,0,0,1,2982.810268,1172,880.8328
834,11250,63,1,2,1996,0,0,0,1,1355.093749,487,1233.587
836,9800,68,1,3,1995,0,0,0,1,1378.295121,503,1249.416
837,9460,61.01,1,5,1992,0,0,0,1,2166.755967,1112,1204.164
839,9690,61,1,5,1993,0,0,0,1,2159.134949,1102,1194.142
841,9390,59,1,3,1993,0,0,0,1,2089.197321,876,1066.111
843,10610,105,1,5,2001,0,0,0,1,1923.924,1120,1365.68
844,12640,138,2,4,2004,0,0,0,1,1936.257699,1135,1380.369
845,12400,217,1,9,2005,0,0,0,1,1896.109172,1143,1387.998
846,12000,102,1,1,2006,0,0,0,1,1584.033262,1047,1481.814
847,10210,42,1,14,2006,0,0,0,1,1593.810767,1063,1497.921
848,14490,142,2,8,2008,0,0,0,1,1571.445426,1059,1493.925
851,13970,91,1,4,2000,0,0,0,1,1221.219263,606,1352.191
852,16350,86,1,6,1997,0,0,0,1,2072.998871,1015,1590.003
853,16400,86,1,4,1997,0,0,0,1,2066.030806,1018,1593.119
854,17110,72,1,3,2000,0,0,0,1,2044.243767,1035,1609.812
855,10210,63,1,1,1998,1,0,0,1,1108.075417,913,1664.692
858,12550,135,2,3,2005,0,0,0,1,1573.085038,1034,1469.13
859,16180,167,1,8,2005,0,0,0,1,1580.802698,1015,1450.095
860,13920,149,2,12,2006,0,0,0,1,1557.590028,1025,1460.134
863,14380,134.36,2,2,2010,0,0,0,1,990.0399124,1290,2027.775
864,12830,133.94,2,33,2010,0,0,0,1,979.1453489,1279,2017.14
865,11750,99,1,3,2005,0,0,0,1,1615.021747,1269,1582.231
866,8760,96,1,9,2005,0,0,0,1,1604.870845,1257,1570.489
869,11530,120,1,9,2003,0,0,0,1,1045.642998,1001,1926.303
871,8980,112.67,1,10,2007,0,0,0,1,1186.659951,987,1680.992
875,9050,111.93,1,9,2007,0,0,0,1,1231.568766,941,1635.078
876,9050,128.7,2,9,2007,0,0,0,1,1242.372076,944,1637.819
877,11420,88,1,1,1993,0,1,0,1,1370.808717,825,1524.871
878,11380,88.5,2,1,1993,0,0,0,1,1378.302801,834,1534.539
880,10390,70,1,3,1990,0,1,0,1,679.9158399,497,1227.629
882,7830,146,1,15,1996,0,0,0,1,698.0617532,566,1296.689
883,7890,170,1,14,1996,0,0,0,1,684.0764131,577,1307.61
885,8960,147,2,2,1999,0,0,0,1,2038.296165,1013,1105.512
886,10030,150,2,4,2004,0,0,0,1,2029.393169,1017,1108.94
887,10830,153,2,2,2005,0,0,0,1,2021.77909,1002,1094.004
889,12950,136,2,2,2002,0,0,0,1,1260.066883,590,1337.068
890,9750,63.18,1,3,1985,0,0,0,1,944.7654751,613,1343.761
892,12230,63,1,3,1998,0,0,0,1,933.7396485,611,1341.477
893,9460,47,1,6,1998,1,0,0,1,2805.301455,1373,1360.234
894,9690,61,1,4,1999,1,0,0,1,2798.782696,1380,1366.276
895,9690,61,1,4,1999,1,0,0,1,2786.069794,1366,1352.831
896,12430,71,1,4,1998,0,0,0,1,1074.406415,655,1339.068
898,13600,140,2,11,2003,0,0,0,1,1071.465111,661,1344.738
901,11130,94,2,7,2000,0,0,0,1,2062.215127,791,1001.058
903,9080,53.71,1,5,1986,0,0,0,1,2570.503149,1162,1296.109
904,9440,87.71,1,5,1988,0,0,0,1,2580.140969,1153,1287.414
905,11880,100,1,3,1995,0,1,0,1,1583.169153,710,1422.78
907,11480,62.66,1,4,1995,0,0,0,1,1469.13362,771,1483.441
908,11700,100,1,6,1996,0,0,0,1,1460.318741,777,1489.568
909,10850,73,1,6,1997,0,0,0,1,1470.873158,772,1484.54
911,12530,128.37,1,7,2008,0,0,0,1,1722.109444,1103,1517.212
912,11660,129,2,8,2008,0,0,0,1,1729.064174,1088,1501.554
913,12480,94,1,4,2009,0,0,0,1,1709.623603,1104,1517.517
916,12930,165,2,3,2010,0,0,0,1,1074.082367,1287,1865.46
919,9130,64.61,1,4,2008,0,0,0,1,936.5648067,707,689.4267
921,15230,106.12,1,3,2009,0,0,0,1,855.4708964,723,705.4489
930,14210,149.33,2,6,2008,0,0,0,1,1056.899129,829,726.3489
931,12240,105.64,1,6,2009,0,0,0,1,1049.392291,861,758.5026
934,8540,68.74,1,4,2009,0,0,0,1,920.9075451,923,820.6965
938,9450,64,1,4,2000,0,0,0,1,2644.679546,992,731.4572
939,7690,53.3,1,5,1990,0,0,0,1,1185.675172,582,1266.061
942,9710,131,2,3,1997,0,0,0,1,2393.480579,1110,1225.396
946,9630,65.3,1,4,2000,0,0,0,1,350.0555064,565,1027.127
947,7090,51,1,7,1988,0,0,0,1,2659.142268,990,1105.12
949,8690,58,1,2,1994,0,0,0,1,2667.116246,984,1099.158
950,8110,53,1,2,1995,0,0,0,1,992.6471523,1104,1682.25
951,11940,65,1,4,2001,0,0,0,1,985.368271,1114,1691.854
957,9310,53.62,1,2,1993,0,0,0,1,251.4522499,441,902.5277
959,14890,129.88,2,20,2000,0,1,0,1,652.7387825,540,1270.615
960,14830,220,2,21,2000,0,1,0,1,654.306925,537,1267.44
966,12430,104.17,1,6,2000,0,1,0,1,511.4841642,574,1447.063
967,10670,68,1,2,1990,0,0,0,1,1078.046428,619,1196.741
972,14690,91,1,2,1992,0,0,0,1,1529.338767,750,1462.119
973,8080,41,1,1,1982,0,0,0,1,1593.53604,816,1185.632
976,12140,67,1,7,2005,1,0,0,1,1361.186618,1048,1800.078
978,11370,80,2,11,2007,1,0,0,1,1346.719075,1045,1796.944
982,7480,50,1,5,1987,0,0,0,1,1954.027927,906,1096.054
983,9800,70,1,5,1990,0,0,0,1,1935.988276,1028,1120.561
985,14110,56.82,1,5,1987,0,0,0,1,2066.970305,795,1541.687
990,8860,74,1,4,1995,0,0,0,1,1253.687732,668,1210.215
992,9140,56,1,6,1985,0,0,0,1,1046.658903,681,1258.894
993,10720,57,1,1,1995,0,0,0,1,1022.958366,679,1256.809
997,10550,72,1,3,1996,0,0,0,1,1094.887875,647,1225.196
998,14130,57.8,1,3,1988,0,1,0,1,1627.104935,808,1554.476
999,19310,81.4,1,7,2003,0,1,0,1,1628.053449,806,1552.547
1000,13630,93.13,1,6,1983,0,1,0,1,1584.767929,748,1494.25
1002,13650,97.3,1,4,1998,0,1,0,1,1574.552864,749,1496.076
1005,11570,91,1,1,2004,0,0,0,1,2352.640263,1194,1268.862
1006,16150,57,1,6,2005,0,0,0,1,2762.555924,1471,1231.027
1007,15690,69.13,2,6,2005,0,0,0,1,2766.191544,1469,1228.439
1010,14740,57.9,1,16,2005,0,0,0,1,2760.8941,1474,1233.479
1011,13750,114,2,3,2006,0,0,0,1,2752.820038,1440,1286.861
1013,12210,68,2,9,2004,0,0,0,1,2095.791695,1188,1433.619
1014,15530,70,2,6,2006,0,0,0,1,2088.208964,1187,1432.409
1015,11890,85,1,3,2000,0,0,0,1,742.7821857,911,1052.892
1021,8820,45,1,5,1988,0,0,0,1,248.0832264,666,772.2356
1022,9310,72.05,1,6,1990,0,0,0,1,238.4658628,660,765.323
1023,8720,45,1,4,1990,0,0,0,1,243.8276359,663,769.1755
1024,9080,65,1,2,1985,0,0,1,1,221.3768063,647,753.0093
1025,8050,43,1,3,1988,0,0,1,1,227.9999896,652,757.7708
1031,11040,89,2,7,2000,0,0,0,1,1903.751915,1015,1124.784
1033,13510,81,1,4,1998,1,0,0,1,1075.07851,809,1734.488
1034,10290,133.13,2,6,2001,1,0,0,1,1061.024573,794,1720.073
1036,10030,82,1,2,1997,0,0,0,1,1936.013616,991,1435.825
1037,13580,118.25,2,4,2002,0,0,0,1,1924.17851,996,1440.635
1043,9660,58,1,5,1990,1,0,0,1,656.907924,1070,1995.841
1044,10030,59.86,1,6,1993,1,0,0,1,647.4176605,988,1913.488
1046,8770,60.37,1,5,1975,0,0,0,1,430.1999603,372,944.3856
1048,13140,115,1,8,2007,0,0,0,1,438.2957437,366,937.585
1050,10900,193,2,7,2003,0,0,0,1,1263.183448,436,1174.388
1052,14070,80,1,2,1999,0,1,0,1,1715.29774,753,1465.332
1054,10170,93,1,8,2000,1,0,0,1,2425.348097,1396,1395.116
1055,10620,112,1,27,2000,1,0,0,1,2412.132851,1414,1413.323
1057,10810,172.39,2,13,2004,0,0,0,1,2376.494646,1364,1210.1
1059,7670,143,2,1,2009,0,0,0,1,2386.646895,1354,1200.387
1062,7180,40,1,7,2008,0,0,0,1,2451.161033,1318,1164.287
1063,11190,70.29,1,1,1995,0,1,0,1,354.3399816,597,1469.835
1064,14450,64,1,2,1997,0,1,0,1,338.7764324,606,1478.476
1065,13200,113.31,1,12,2002,0,1,0,1,335.9412903,614,1486.548
1069,7380,105,1,11,2000,0,0,0,1,1266.528775,451,1197.434
1070,6740,188,1,8,2002,0,0,0,1,1255.143825,454,1200.768
1071,7550,104,1,11,2003,0,0,0,1,1255.777103,446,1193.058
1073,8090,170,1,5,2002,0,1,1,1,1166.287991,710,1440.359
1074,9440,58,1,1,1998,0,0,0,1,2231.573853,1675,1524.853
1075,10910,51,1,6,1998,0,0,0,1,2229.20271,1680,1529.426
1076,9750,55.36,1,6,1999,0,0,0,1,2220.367899,1670,1519.824
1077,8330,47,1,2,1998,0,0,0,1,2022.667214,1321,1354.49
1078,6660,106,1,7,2000,0,0,0,1,2023.748172,1324,1356.972
1080,13990,185.55,2,10,2009,0,0,0,1,1054.500884,1046,1676.5
1082,13430,113.35,1,18,2009,0,0,0,1,1150.433049,1316,1737.831
1084,14490,143.52,1,10,2009,0,0,0,1,1108.982381,1069,1699.228
1088,9900,57.25,1,3,1990,0,1,0,1,299.2651762,722,1647.17
1093,13520,49,1,6,1995,0,1,0,1,345.5268796,260,1185.404
1094,11870,52.29,1,4,1995,0,1,0,1,336.626166,270,1195.605
1096,13640,71.4,1,1,1993,0,1,0,1,505.2746205,475,1336.861
1097,12600,49,1,6,1994,0,1,0,1,502.18317,480,1342.002
1098,14440,53.94,1,6,1996,0,1,0,1,494.1670686,473,1335.509
1099,9140,61,1,4,1988,0,1,0,1,286.0892311,613,1538.759
1103,14090,118,1,4,2003,0,0,0,1,1372.827808,529,1275.188
1106,17960,64,1,4,1990,0,1,0,1,1578.78525,690,1402.478
1107,17430,49.8,1,3,1992,0,1,0,1,1590.240833,680,1392.793
1111,9260,63.46,1,4,1990,0,1,0,1,385.181712,709,1634.363
1113,8540,55,1,4,1996,0,1,0,1,367.674168,709,1634.642
1114,10910,118,2,10,2001,0,0,0,1,710.1804411,864,1681.143
1115,10940,118,2,10,2005,0,0,0,1,717.0141382,854,1671.497
1116,9990,117.07,2,4,2005,0,0,0,1,704.4213486,852,1669.246
1119,12190,95,1,4,2005,1,0,0,1,3005.679383,1459,1453.156
1123,9500,97,1,10,2000,1,0,0,1,2774.359836,1323,1309.909
1125,10020,120,1,14,2002,1,0,0,1,2779.883371,1332,1318.715
1126,10020,60,1,6,1992,0,0,0,1,896.5973022,637,1215.433
1127,9350,58,1,5,1994,0,0,0,1,886.0420847,644,1221.898
1133,9710,59,1,13,2006,0,0,0,1,3388.645154,1258,950.3201
1134,9290,110,1,24,2006,0,0,0,1,3386.235389,1254,946.9905
1135,10610,111,1,10,2002,0,0,0,1,3491.222094,1246,938.7289
1143,15700,238.32,4,2,2010,1,0,0,1,865.121416,815,1740.191
1150,11910,44.05,1,24,2008,0,0,0,1,2827.863404,1061,770.1329
1151,11980,33.4,1,16,2008,0,0,0,1,2836.155067,1055,764.3949
1152,9430,75.19,1,10,2008,0,0,0,1,2861.762215,1042,751.3694
1154,10610,28.4,1,31,2008,0,0,0,1,2778.766207,971,710.3727
1155,10260,33.24,1,27,2008,0,0,0,1,2781.42515,978,717.1029
1156,10100,30.83,1,22,2009,0,0,0,1,2892.405068,1075,912.2064
1157,10110,72.1,1,5,2009,0,0,0,1,2893.754277,1072,908.2438
1158,10690,64.29,1,15,2009,0,0,0,1,2819.562784,1071,779.7258
1159,12170,43,1,8,2009,0,0,0,1,2809.953613,1079,788.1165
1160,10760,34,1,12,2010,0,0,0,1,2806.183344,1079,787.968
1162,11150,66.19,1,48,2008,0,0,0,1,1096.917083,480,1226.656
1163,10000,66.4,1,31,2009,0,0,0,1,1096.088186,475,1221.864
1165,8090,59.66,1,6,1998,0,0,0,1,1813.14096,1058,1168.076
1166,8820,60,1,25,1998,0,0,0,1,1806.090159,1052,1161.602
1167,10820,102,1,5,2000,0,0,0,1,2765.228927,1427,1426.315
1170,9770,161,2,5,2000,0,0,0,1,2833.036498,1435,1195.016
1171,11260,102,1,2,2000,0,0,0,1,2846.377922,1426,1185.827
1174,10750,55,1,22,2010,0,0,0,1,1287.745081,440,1177.705
1175,10650,55,1,25,2010,0,0,0,1,1278.037427,433,1170.994
1177,9300,53.62,1,2,1992,0,0,0,1,369.9076899,474,1045.653
1178,9500,56.85,1,6,1995,0,0,0,1,338.0654912,473,1044.877
1179,8340,50,1,3,1988,0,0,0,1,2068.972755,898,1088.479
1180,8960,61,1,9,1998,0,0,0,1,2056.510245,895,1085.067
1181,8500,92,1,20,1999,0,0,0,1,2067.525862,905,1094.879
1182,8150,50,1,4,1989,0,0,0,1,1780.538257,1108,1217.688
1185,10750,139,1,5,2004,0,0,0,1,1309.741893,1308,921.2103
1187,11700,132.18,2,5,2006,0,0,0,1,1297.222463,1313,926.3219
1189,8360,85.5,1,7,1999,0,0,0,1,1033.184347,1044,1223.694
1190,10080,75,1,4,2002,0,0,0,1,1045.81111,1035,1215.094
1192,8410,58,1,7,1997,0,0,0,1,1092.998233,817,1254.652
1195,10100,75,1,6,1999,0,0,0,1,1394.893265,832,1011.844
1196,8620,108,2,7,2000,0,0,0,1,1392.581154,848,1027.588
1197,9200,50,1,1,1988,0,1,0,1,1468.123726,706,1393.92
1199,15870,71,1,1,1980,1,0,1,1,2415.964853,1161,1401.36
1201,11250,69.38,1,10,2009,0,0,0,1,1189.82845,1448,2026.209
1204,13770,46,1,2,1996,0,1,0,1,543.8869591,568,1430.025
1205,12030,62,1,5,1998,0,1,0,1,624.2905752,604,1466.638
1206,7980,43.8,1,4,1986,0,1,0,1,1694.756441,874,1620.991
1207,7700,53,1,5,1990,0,1,0,1,1668.472178,811,1557.353
1208,12450,106,1,17,1997,0,0,0,1,898.0154218,934,1564.664
1212,4180,80.52,1,6,2009,0,0,0,0,14742.26207,5191,4220.925
1214,5180,124.33,2,6,2009,0,0,0,0,14817.36902,6725,5754.363
1215,5130,124.53,2,9,2009,0,0,0,2,14811.91263,6716,5745.938
1217,5130,117.83,2,9,2009,0,0,0,0,14832.40983,6694,5723.238
1218,5130,117.83,2,5,2009,0,0,0,0,14838.56572,6696,5725.86
1221,5270,118.89,2,6,2009,0,0,0,0,14743.39847,5335,4364.145
1225,5440,108.02,1,8,2009,0,0,0,2,14702.13387,5332,4361.5
1226,5440,108.02,1,3,2009,0,0,0,0,14708.8691,5317,4346.491
1230,5440,77.55,1,8,2009,0,0,0,0,14842.43308,5335,4364.348
1233,5430,82.49,1,9,2009,0,0,0,2,14782.13813,5248,4277.668
1235,5450,85.67,1,7,2009,0,0,0,0,14806.06117,5292,4321.519
1242,5540,129.18,2,11,2010,0,0,0,0,14882.66862,6648,5677.78
1243,5470,129.18,2,1,2010,0,0,0,0,14884.65891,6650,5679.576
1244,5540,92.1,1,11,2010,0,0,0,0,14876.94329,6663,5692.876
1245,5470,92.1,1,1,2010,0,0,0,0,14875.07082,6670,5699.382
1246,5690,143.23,2,5,2007,0,0,0,0,14639.49267,5704,4733.802
1247,6050,89.4,1,14,2009,0,0,0,0,14617.11708,5690,4719.479
1248,5740,98.82,1,13,2009,0,0,0,0,14618.86697,5703,4732.198
1251,5710,98,1,2,2005,0,0,0,2,13924.64145,5653,4682.42
1252,10500,103.3,1,10,1994,0,0,0,2,13837.7657,5219,4248.841
1253,5390,93,1,10,2006,0,0,0,0,13821.94264,5240,4269.84
1254,5700,100,1,4,2006,0,0,0,2,13801.06544,5227,4256.792
1255,5020,93.07,1,5,2005,0,0,0,0,14387.50813,5456,4485.098
1258,4980,64,1,5,1994,0,0,0,0,14476.98225,5826,4855.28
1260,6170,78.28,1,10,2008,0,0,0,2,14667.52397,5848,4877.963
1262,6430,81,1,2,2000,0,0,0,0,26403.60637,9581,8610.269
1264,5930,100,1,1,2004,0,0,0,0,26406.38233,9598,8627.476
1266,5710,127,1,1,2005,0,0,0,0,26470.11002,9381,8410.568
1267,5960,71,1,6,2005,0,0,0,2,26454.50045,9370,8399.184
1271,5530,104,1,5,2001,0,0,0,0,26404.08831,9515,8544.989
1272,5840,93,1,6,2007,0,0,0,0,26388.71645,9506,8535.964
1274,5330,110,1,5,2005,0,0,0,0,27024.63197,9487,8516.446
1276,4820,128,1,1,2002,0,0,0,0,28113.43799,9878,8907.767
1278,6130,80,1,6,2004,0,0,0,0,28106.75655,9855,8884.611
1279,4030,78,1,2,2003,0,0,0,2,12485.73152,5621,4650.025
1280,4840,86,1,4,1998,0,0,0,2,12582.96464,5752,4781.094
1281,4580,78,1,2,1998,0,0,0,0,12577.53818,5750,4779.829
1282,3950,77,1,1,1998,0,0,0,0,12574.60146,5746,4775.503
1285,5330,100.63,1,11,2010,0,0,0,0,12603.31403,5441,4470.426
1286,5410,89.55,1,11,2010,0,0,0,2,12566.99384,5717,4746.021
1290,5430,92,1,1,2005,0,0,0,2,13377.74792,5122,4151.482
1291,5340,98,1,1,2007,0,0,0,0,13365.55018,5109,4138.304
1292,5590,89.21,1,9,2009,0,0,0,2,15017.17418,6699,5728.523
1293,5470,89.21,1,4,2009,0,0,0,2,15029.1098,6715,5744.832
1294,5450,113.2,1,9,2009,0,0,0,0,15002.59861,6674,5703.122
1297,5180,101.44,1,5,2009,0,0,0,0,15034.80223,6649,5678.022
1299,5310,113.54,1,3,2009,0,0,0,2,15142.19509,6673,5702.146
1301,5240,113.44,1,10,2009,0,0,0,0,15110.14816,6628,5657.543
1302,4890,42.31,1,1,2009,0,0,0,2,15073.67364,6622,5651.061
1304,5330,90,1,8,2010,0,0,0,0,14148.11209,5634,4663.564
1305,5830,101,2,11,2010,0,0,0,0,14140.93792,5637,4666.571
1306,4840,48.77,1,4,2010,0,0,0,0,14143.00766,5638,4667.483
1307,5240,106,1,4,2007,0,0,0,0,13521.50018,4908,3937.543
1308,5110,87.68,1,5,2007,0,0,0,0,26828.10175,9791,8820.479
1310,5100,95.98,1,5,2007,0,0,0,0,26800.11187,9719,8748.462
1311,5320,95.98,1,3,2007,0,0,0,0,26802.6835,9728,8757.548
1312,5320,93.5,1,4,2007,0,0,0,2,26772.651,9743,8772.601
1313,5380,93.5,1,3,2007,0,0,0,0,26768.72892,9740,8769.232
1315,5170,93.15,1,2,2007,0,0,0,0,26783.18511,9845,8874.422
1317,5380,80.25,1,3,2007,0,0,0,2,26739.06869,9769,8798.909
1318,5120,108.15,1,5,2007,0,0,0,0,26744.22469,9776,8805.355
1321,5380,107.93,1,3,2007,0,0,0,0,26742.66933,9814,8843.767
1323,5390,79.45,1,3,2007,0,0,0,0,26746.89302,9852,8881.064
1324,5050,111.8,1,5,2008,0,0,0,0,26782.16352,9751,8780.366
1325,5420,111.8,1,3,2008,0,0,0,2,26785.79634,9757,8786.067
1328,5910,86,1,1,2005,0,0,0,0,26663.0871,9846,8875.314
1329,4460,102,1,2,2006,0,0,0,0,26634.99149,9885,8914.302
1332,5020,68,1,5,2009,0,0,0,2,13149.25917,5091,4120.068
1333,4170,55,1,4,1980,0,0,0,0,13896.02309,5227,4256.204
1334,4090,59,1,4,1986,0,0,0,2,13922.96282,5216,4245.484
1337,5740,108,1,5,2004,0,0,0,0,26365.33812,9578,8607.746
1338,6280,109.12,1,8,2009,0,0,1,0,15016.47579,6077,5106.889
1341,6330,101.69,1,4,2009,0,0,1,0,14960.39319,6032,5061.477
1345,4750,62,1,2,2000,0,0,0,2,12809.18665,5258,4287.127
1346,3540,52,1,3,1978,0,0,0,2,13440.09383,5087,4116.766
1347,4070,38,1,1,1978,0,0,0,0,13428.8626,5097,4126.975
1349,4710,118,1,4,2002,0,0,0,2,25449.62166,9710,8739.129
1350,5000,103,1,3,2005,0,0,0,0,25457.59964,9679,8708.077
1351,4840,103,1,3,2006,0,0,0,0,25430.86891,9707,8736.202
1352,5700,86,1,3,2000,0,0,0,0,26475.02611,9549,8578.725
1354,3980,93.05,1,6,2008,0,0,0,0,25540.71774,9420,8449.703
1356,4010,70.02,1,6,2008,0,0,0,0,25550.26858,9287,8316.382
1357,4000,96.95,1,2,2008,0,0,0,0,25551.53457,9288,8317.763
1360,3980,77.87,1,6,2008,0,0,0,0,25600.61072,9392,8421.446
1362,5340,82.28,1,6,2009,0,0,0,0,25662.94232,9414,8443.366
1367,5520,106.69,1,5,2009,0,0,0,0,25667.23024,9436,8465.961
1369,5740,124.15,2,2,2009,0,0,0,0,25668.97864,9451,8480.197
1370,5820,115.28,1,3,2009,0,0,0,0,25689.73295,9426,8455.987
1373,5810,67,1,6,2009,0,0,0,2,25628.38813,9460,8489.194
1376,6010,120.96,1,18,2006,0,0,0,2,26158.42338,9217,8246.722
1380,5980,86,1,6,2005,0,0,0,0,26480.14972,9522,8551.632
1382,3720,84.37,1,2,2005,0,0,0,0,34087.3509,12443,11472.77
1383,3590,84,1,3,2005,0,0,0,0,34070.58386,12457,11486.55
1384,5260,85.15,1,6,2007,0,0,0,0,26578.53354,9596,8625.952
1385,5240,136.09,2,3,2007,0,0,0,0,26573.06613,9616,8645.299
1387,5240,114.04,1,3,2007,0,0,0,2,26608.93225,9623,8652.349
1390,5550,118.43,1,5,2007,0,0,0,0,26668.50435,9654,8683.044
1391,5640,139.98,2,3,2007,0,0,0,0,26669.07044,9605,8634.259
1392,5080,84,1,6,1998,0,0,0,0,26585.91736,9607,8636.522
1394,4640,82,1,4,2000,0,0,0,2,26419.02878,9522,8551.325
1395,4080,89,1,1,2000,0,0,0,0,26419.50527,9515,8544.98
1396,4740,80,1,4,2000,0,0,0,2,26408.05933,9510,8539.866
1400,5630,61,1,5,1995,0,0,0,0,26413.99708,9531,8560.267
1402,6240,72.8,1,6,1995,0,0,0,0,26406.10134,9535,8564.438
1405,3850,53,1,6,1991,0,0,0,0,12916.03734,5031,4060.876
1407,3800,55.59,1,3,1983,0,0,0,0,12087.64206,5227,4256.418
1409,3620,56,1,4,1980,0,0,0,0,12330.02833,5498,4527.704
1410,3880,62,1,4,1986,0,0,0,0,12328.0378,5499,4528.89
1413,3650,51,1,4,1982,0,0,0,2,15097.50058,6121,5150.584
1415,4850,64,1,5,1993,0,0,0,2,14544.54779,5902,4931.224
1416,5290,85.55,1,6,2008,0,0,0,0,16199.58954,6079,5108.9
1417,5170,123.77,1,2,2008,0,0,0,2,16167.46731,6071,5100.146
1418,3830,68.87,1,6,2008,0,0,0,0,24898.72291,8893,7922.668
1420,4830,98.48,2,3,2009,0,0,0,0,24773.75662,8956,7985.361
1421,4510,122.67,2,5,2009,0,0,0,2,24727.18579,8836,7865.382
1422,4860,122.67,2,2,2009,0,0,0,0,24746.5119,8943,7972.749
1423,4490,109.76,2,5,2009,0,0,0,2,24695.77317,8813,7842.165
1425,4590,86.53,1,5,2009,0,0,0,0,24674.65756,8801,7830.231
1427,4780,86.63,1,5,2009,0,0,0,0,24574.10932,8732,7761.345
1428,5120,86.63,1,3,2009,0,0,0,0,24566.62397,8731,7760.26
1429,4820,86.5,1,5,2009,0,0,0,0,24594.87965,8757,7786.923
1430,5030,86.5,1,3,2009,0,0,0,2,24589.44471,8758,7787.858
1431,5020,68.61,1,5,2009,0,0,0,0,24598.04233,8753,7782.014
1432,5200,68.61,1,2,2009,0,0,0,0,24600.73784,8751,7780.348
1433,4820,86.5,1,5,2009,0,0,0,0,24618.7011,8773,7802.934
1434,5070,86.5,1,3,2009,0,0,0,2,24616.43326,8774,7803.511
1437,5200,86.61,1,5,2009,0,0,0,0,24648.01287,8786,7815.475
1439,5410,86.61,1,4,2009,0,0,0,2,24670.45736,8804,7833.091
1441,5260,102.51,2,5,2009,0,0,0,0,24652.68352,8786,7815.915
1442,5300,104.9,2,2,2009,0,0,0,0,24656.34295,8787,7816.487
1443,5070,73.75,1,4,2009,0,0,0,0,24607.57358,8752,7781.573
1445,4910,102.46,3,5,2009,0,0,0,0,24644.48753,8776,7805.659
1447,5720,86.52,1,5,2009,0,0,0,2,24549.69678,8732,7761.191
1450,5940,100.75,2,3,2009,0,0,0,2,24687.99048,8815,7844.26
1454,4770,60,1,5,1986,0,0,0,0,14588.03202,5766,4795.827
1455,5170,70,1,5,1992,0,0,0,0,14575.02198,5758,4787.571
1457,4280,89.07,1,9,2009,0,0,0,0,15626.94872,5523,4552.254
1459,5280,111.27,2,10,2009,0,0,0,0,15556.13489,5569,4598.999
1463,5260,86.82,1,9,2009,0,0,0,0,15585.44609,5534,4563.553
1464,5130,86.82,1,3,2009,0,0,0,2,15602.93806,5547,4576.465
1468,5490,132.74,2,2,2009,0,0,0,0,15619.42674,5522,4551.015
1471,5220,108.09,1,8,2010,0,0,0,0,15789.3227,6642,5671.528
1473,5650,116.76,2,1,2010,0,0,0,2,15741.92669,5613,4642.041
1475,5500,89,1,5,2009,0,0,0,0,15700.75977,5582,4611.053
1477,5390,93,1,5,2002,0,0,0,0,14424.45468,5518,4547.607
1478,5380,87.5,1,4,2003,0,0,0,0,14416.55506,5504,4533.571
1481,4940,87.22,1,8,2009,0,0,0,0,26715.37553,9627,8656.086
1483,5070,87.25,1,9,2009,0,0,0,0,26749.62584,9571,8600.512
1484,4860,76.67,1,4,2009,0,0,0,0,26752.55979,9563,8592.106
1485,5080,109.08,2,9,2009,0,0,0,0,26770.58831,9591,8620.612
1487,5020,99.77,1,7,2009,0,0,1,0,26810.5368,9554,8583.677
1489,5160,86.49,1,16,2009,0,0,1,0,26833.30941,9577,8606.631
1495,3930,70.83,1,6,2009,0,0,0,0,26843.03504,9642,8671.383
1499,3940,71.81,1,6,2009,0,0,0,0,26916.33721,9761,8790.654
1501,3920,85.84,1,6,2009,0,0,0,2,26792.99266,9690,8719.604
1502,4100,117.42,2,2,2009,0,0,0,2,26795.78974,9681,8710.459
1503,5340,71.26,1,5,2009,0,0,0,0,26881.68186,9670,8699.807
